0,1,2,3,4,5,6,7,8
IN,Bhavnagar University,http://www.bhavuni.edu/,ChIJ0ydjcJBQXzkRGmIjc8SWYPk,21.75246779999999,72.1295897,Gaurishankar Lake Rd  Vidhyanagar  Bhavnagar  Gujarat 364001  India,CmRaAAAAlzoEp1jH6FidPKocdx9Va0LTuocSr79XImfZkxWyBaPOZ-zKjdM45Dfki_LeqMtTILpe4yNbCVW5Jb4VhPoz4Q3OHTZmk0OrwEd8fOXamadKhIkyeOGLZdMukSaBJJysEhCmGU52xLVXe54eWsqcLo19GhT9374NDt1Jr24bdRgQNaYXbDINpw,"<a href=""https://maps.google.com/maps/contrib/102478631586487043745"">Dr. Imtiyaz Beleem</a>"
IN,B. S. Abdur Rahman University,http://www.bsauniv.ac.in/,ChIJrQ33jg72UjoRuC1FSpOGeBs,12.8769332,80.08287349999999,Seethakathi Estate GST Road(Chennai-Trichy National Highway  NH45  Vandalur  Tamil Nadu 600048  India,CmRaAAAAtYKolfO3MIIvPl8eY11AcUMsCcAGvHNIWCvnxi6OvAgOTODeyDR0z7Es9hTJ0HtLBZAjLSbpyUEFfXg8-yGKvaiagmbG1ITQxbmB1ib5S0VrEEXlKVGy-dnUTLwO8BckEhDnIxfG_My_iMLIqIFsqJalGhQE4cacX3xfSmQQL7-Qugx9Ngj42g,"<a href=""https://maps.google.com/maps/contrib/104672422112552064169"">B. S. Abdur Rahman Crescent Institute Of Science And Technology</a>"
IN,Central Institute of Higher Tibetan Studies,http://www.cihts.ac.in/,ChIJrxswwfEujjkRQ56Ppor6O-A,25.366235,83.0203147,Tibetan University  Mavaiya  Sarnath  Varanasi  Uttar Pradesh 221007  India,CmRaAAAAYUZDWtQKKw8cUfT3dN4xElCFtqQTQZiErC6W3OJ-wijM1YyJkj4JlNNROEfN_-Jo_I0heyrKxzCAgIHREGS25Xv1qZEWPa8BLZOWTd6zdTenHOHqZcBs63vp-4KaUWF7EhDIHZ__mp4UXoRM2EEq9JvjGhTwWhPKNozVAkJvI-GYdBVY7_OnXg,"<a href=""https://maps.google.com/maps/contrib/102516169634723286560"">Siddharth Negi</a>"
IN,Cochin University of Science and Technology,http://www.cusat.ac.in/,ChIJhekXeTcMCDsRH-WmhR5L_bA,10.044334,76.32823379999999,University Road  South Kalamassery  Kalamassery  Kochi  Kerala 682022  India,CmRaAAAAK0MPR9LjutjxxAy7yj2oYNq4QjbxNZIgkNz4zZ97Pv7jo64rCmP1v07U1rdPGJ3v2zwmch9KpwdZX_O6ZqBcRwuM03zFv__WevOyQAmaiDsp9slmSu8RYv3nvOFVpeHuEhD1ywJxLWGa859goK98AVm1GhQYxEj9441alZnJBdd9NbKIkg11Rw,"<a href=""https://maps.google.com/maps/contrib/104327506432100897109"">Cochin University of Science and Technology</a>"
IN,Dhirubhai Ambani Institute of Information and Communication Technology,http://www.da-iict.org/,ChIJxdIYljwqXDkR-rGG-YTkTcU,23.188531,72.62896239999999,DAIICT-campus  near  Reliance Cross Rd  Gandhinagar  Gujarat 382007  India,CmRaAAAAi21R2RYnnsSgM3OdoxoqndtrIdKrnHx2LRVu2ihBb5QTwmcfwGtDjOq-BI790LyE-eRwYSAdKq8Hmx09A71FvHlrEbBC1Dx3QS2Loj8i03BQZd66WPGnj41-Koj1xieeEhDQbgt5wNh7HyGJjYFfkzz0GhRleCAPXJczQMQ6mL6f3pX2uMh95w,"<a href=""https://maps.google.com/maps/contrib/110517148916902005062"">Ketul Madhvani</a>"
IN,Dr. D.Y. Patil University,http://www.dypatiluniversity.org/,ChIJP_1IK2G4wjsRxmXSNYTsgPA,18.6246633,73.8215336,Sant Tukaram Nagar  Pimpri Colony  Pune  Maharashtra 411018  India,CmRaAAAAUBuiWfAw5PN3jdpDX09nW6N1svB4T99lgNIH2ptB2EvXQDZyUEbRv1OKyHYIfSb2Qs7N-Ms-1XzzlpFTG-2wxUHD-awIKEylxSdRJEqLk0p3t7PAroP_3LskVp3a7fP8EhCB0_w3IWK6tid5E8z-E8UhGhRWT1Ym-D4aZ_A_tUNzP_RVjBZR8Q,"<a href=""https://maps.google.com/maps/contrib/103514271255230309518"">Dr. D. Y. Patil Vidyapeeth  Pune</a>"
IN,Fatima mata national college kollam kerala,http://www.fatimacollege.net/,ChIJWxpLM_P8BTsR_J-Od6qHYH0,8.885487300000001,76.6027292,Chemmanmukku Railway Station Rd  Jawahar Nagar  Karbala  Kollam  Kerala 691001  India,CmRaAAAA0ftMxHduqJ6MCVovsro9ZtD0ePnly_o1VWByf586gq4hA4Rikws0OV3V7emlsSS881PGgqy9BlwYbTFHRXNjZRDqKcCyT96guHI_WbYXQ1RAq_-Ay6bt14KC2nRKYUkDEhDnAxJdqdUzIPO1q32mz6mPGhTOuWAS22cBeE5ksG1ijoFYf7ijeA,"<a href=""https://maps.google.com/maps/contrib/106771211752288969334"">Radhakrishnan Radha</a>"
IN,Gokhale Institute of Politics and Economics,http://www.gipe.ernet.in/,ChIJ2RXM9oa_wjsRqvvJzewfQgo,18.5194559,73.8360179,BMCC Rd  Deccan Gymkhana  Pune  Maharashtra 411004  India,CmRaAAAA5aLoO3GplcCMMhw1nMg53JUaqfCy9foduT18crYBob3KQ9y5oez23eaV7pKvyoewOw2vMdSpGmGPz99emmabojyDcB3IHlkh_bbTp8wIoseb-QXFI4JqPx23Us_CFyk5EhBlFAOAoADfRRTRAY0L1CwZGhSGQAhEF3xZlIqzpRxyKkOOyK-zkQ,"<a href=""https://maps.google.com/maps/contrib/112384750567038245558"">Ruchi Saini</a>"
IN,Guru Jambeshwar University,http://www.gju.ernet.in/,ChIJP6yd7OcyEjkRwWZB-_IYxpE,29.1671575,75.74005629999999,Guru Jambheshwar University of Science and Technology  Hisar  Haryana 125001  India,CmRaAAAAve-iuIfiA0ToKpM1P1pWlUhkpq-BVPrgGqIjlhIp7jHiPaYtER4KeJsuZQQgypZ6NudlETwpglKniyQKStbwpSCRfQXEX-Ub8VzegYBX2FpPqjNPWK2wxYr5g2pQPkajEhCDWzyYF9hQ4D0g4lqK5CVKGhT6TjpHFg_XGz68BPkcKAc8e8Rolw,"<a href=""https://maps.google.com/maps/contrib/111420263195594972415"">Rajan Rai</a>"
IN,Himachal Pradesh University,http://hpuniv.nic.in/,ChIJb91FfAZ5BTkR5u87VBKc3Ys,31.11103650000001,77.1393647,Summer Hill  Shimla  Himachal Pradesh 171005  India,CmRaAAAAFTlUcLL5dxDrSPq002Dm6_RSLJWcJRRtJMVsyheOScSjCyxNMZyENxU1cFLaMO19M50FjC1wIdHPor5u03EL11d1POF_fRkf78wB-TuY8207OkhjK9q-g_gGVhyzMCYGEhA5PmwL5mwx6TfsY1uv4cQWGhQOukuNXm_2czTSyWiSBF4iM8y6bg,"<a href=""https://maps.google.com/maps/contrib/110696619328300167741"">Discovery Vigyan</a>"
IN,Indian Institute of Science,http://www.iisc.ernet.in/,ChIJ-xvRV9cXrjsRP8FF02TNwT8,13.0218597,77.5671423,CV Raman Rd  Bengaluru  Karnataka 560012  India,CmRaAAAAjwQ4ILcH6AKTJUCpdj3FGeGaXETp9rYPJqGQSpLdxdfhRNyySEeiq6lNZFDE1JuhhrSfWKxA0EtR_yb6bYECotkBgWWI8-WDCs9Jfjb2gfrTKbiDPY4BpSKjIh4a7g74EhA8PK4FqyH2PZtWnWfWOjQbGhTPraZndj-gMH1Li4FjiHvGaMxzMQ,"<a href=""https://maps.google.com/maps/contrib/107002077049294502882"">Akash Kalita Official</a>"
IN,"Indian Institute of Technology, Roorkee",http://www.iitr.ernet.in/,ChIJpzf-C2WzDjkRZwQFrxWb0ak,29.86487439999999,77.89645829999999,Roorkee - Haridwar Highway  Roorkee  Uttarakhand 247667  India,CmRaAAAAh8iLfqaypQwvIeVhBkpqlnkjvPFGqlQ9W19nMZwlaGCibgOlFAJhR1s1SP0wbfd98lQ8Hx8Y2xHyVFjUuH_uKzxtnkYOzRUdUV9UANGfZWWOPmTWXmsGrUAvAN1walvDEhA6BPr2ggxCEo2Ni6_x1GpvGhSVUBgwlihqpCGCb1rHgtunqaa9DQ,"<a href=""https://maps.google.com/maps/contrib/109823344876441358182"">Indian Institute of Technology Roorkee</a>"
IN,Indira Gandhi Agricultural University,http://www.igau.edu.in/,ChIJtTWv-sTCKDoRNqoTCvYof6g,21.2382447,81.704842,Sai Nagar Zora  Krishak Nagar  Raipur  Chhattisgarh 492012  India,CmRaAAAACuFGrH_ajQajdnsq9_2u8F4QRu6q8IMPjJ_Y-3NB9nPTeqKx-SAaqGf77FxJ8TqYc2c9wMKtuJLTwUtHH_TGH39XKvwFIhN_ZORv1GNxTDxyp11hEWxORq-Gc9Z0YFtMEhDCbsYfoHFRHyI_DXmdr-fvGhQjWM03S_pReHjWMzjJMV-IWThWWA,"<a href=""https://maps.google.com/maps/contrib/108129351587262735597"">ayush agrawal</a>"
IN,Jadavpur University,http://www.jadavpur.edu/,ChIJe5P7ejlxAjoRP8BFkimMsp8,22.4972777,88.37142779999999,188  Raja Subodh Chandra Mallick Rd  Jadavpur University Campus Area  Jadavpur  Kolkata  West Bengal 700032  India,CmRaAAAA8r008ekguNlu8XKlPnfq8zIROoT_wMjO4gqaLLjugnBlHae0pp8yg4GSYtzfoS4m7fZmC6tWNQCZ_lVlFRvC_HHYb1E_LS_e0KOiuUXmaP8Ox_xkOs4eQ3C05JJUpD5hEhAXn3xvLHV3LUTd37OfFu-nGhRh4gLHwJBNye_BP_T8_IqQCyhzGQ,"<a href=""https://maps.google.com/maps/contrib/100980718462811506965"">SK SARJU</a>"
IN,Jamia Millia Islamia University,http://jmi.nic.in/,ChIJ96LYVfPjDDkR55aFLm_eCfs,28.5620257,77.2827147,Jamia Nagar  Okhla  New Delhi  Delhi 110025  India,CmRaAAAASDHYLYTwz2koCKgSeVyd3bozyDzl1zb8fF5MWNxqPp06WAm6F1kQgGewTnidJrFKh3jHilx3wUnsIMPrt-G4EHcu8YD8zm1LPIhlMiVS-9FW0FwDTJL9cwFJDmyyXMeJEhBu1HCSgQjcp10aDa6rjanDGhSTktyRWDwRxWQMImihfdyGU1f_3A,"<a href=""https://maps.google.com/maps/contrib/113805498277517565541"">Haardik Sikka</a>"
IN,Kakatiya University,http://www.kuwarangal.com/,ChIJj7vkyF1PMzoRdJLBRVr2gYQ,18.0280771,79.5519144,NH-563  Vidyaranyapuri  Hanamkonda  Warangal  Telangana 506009  India,CmRaAAAAdHlqlHisz1o2cjJORX_0ua8tCvCdEM7JV3j-OH8ilTZTrfGJFdZgUvYJTKfUIZ79TGbLoh02EmuXu3VmB1Do1JePWMpcPvf8Kc8Wd-mDEnWv4UKaf7Dc7GEd6yvsNCc9EhAIQFamgIgkBc5-0Yq9sVzOGhS3Axhp9qYMoPmMMsnKr_zOHjwj_A,"<a href=""https://maps.google.com/maps/contrib/106447664632673057621"">Kakatiya University</a>"
IN,Karnataka State Open University,http://www.karnatakastateopenuniversity.in/,ChIJiasu1JV6rzsRUY_mOk7wNrI,12.3163777,76.6228158,Manasa Gangothiri  Mukhtagangotri  Karnataka 570006  India,CmRaAAAAF50rar-tc5Z8z3cPltRggCsBRJ3LFqCJk-GkxkCdY99S2dhczhI3WKUThh0TMAr1HRfnXFya9Xgp8-CznI8gCL446aE3jDWlnz_AK539-J-tOE-i_S0WmxrxaHamIld3EhAtwpxkuVAC5f_LWsL7mMStGhS2Z7ARQGFCRwV3h8S8quQ75JV2_A,"<a href=""https://maps.google.com/maps/contrib/107251540819923960450"">Linkin Dhruv</a>"
IN,Krishna University,http://www.krishnauniversity.ac.in/,ChIJk447tk_dSToR67ax5_DgNb8,16.1374472,81.100204,Machilipatnam Kona Road  Rudravaram  Machilipatnam  Andhra Pradesh 521001  India,CmRaAAAAPhSqxmGnMTHg9wMfcP_HeqgBZO3frM2XTQEkG_m6TV7totVUsIr9OukPTAQ9IgTiVVdcTUsI-51tgX9lEPiWFJBNi23JpfewbSwQNZFU1OSXYSGbgHlfARMsNvQxHHHGEhANjo-4_XwPnVteAyR_xdbxGhRZzqp8tf6Sh9cQHSb7yBY3pN8tWw,"<a href=""https://maps.google.com/maps/contrib/111896018500786525676"">Prasad mattaparthi</a>"
IN,Madurai Kamaraj University,http://www.mkuhyd.com/,ChIJxRwj5xrMADsRC0uc6-MJndY,9.9403922,78.01053739999999,Palkalai Nagar  Tamil Nadu 625021  India,CmRaAAAAsVI6otP9qqyC_GHrhB5Sj5ypv0FvUGgIuzjVd4gIHMoJ9vRs-feabSLqGn5_c5lsBE-V7c9FxEhh_YDT4sEobtbupBjXKtl2D8MvGXkicst0szYs08zyGzDNKXMYCsAtEhAQYScTqb3PachsExjS3AI4GhRN9HNvBYFAxkOcAUfUBxXWqPyJkA,"<a href=""https://maps.google.com/maps/contrib/102255679705569609523"">Michael Joseph</a>"
IN,"Mahatma Gandhi University, Kerala",http://www.mgu.ac.in/,ChIJs0HjapbUBzsRucvYUmM4xSg,9.6579672,76.532764,Priyadarsini Hills Post  Administrative Block  University Campus Rd  Athirampuzha  Kerala 686560  India,CmRaAAAAUIRtUd0udiH1nNSGsp0w-ezA6ll69it9sU6irjTJ2iu3Ttu3zX0WeZSPl2KzyHGHS_eMq8dpdXS0G289f2020HSvyFHcdye2dDxMPlHMvWZ8mIYsMPd6MNoWLPfBt_UzEhACeoVa7SWWAifB4zeZRaRKGhQMD7vxU0OlYTvrAnhy0RzECQvKyA,"<a href=""https://maps.google.com/maps/contrib/108685989822935845349"">AMAL K REMESH</a>"
IN,Manipur University,http://www.manipur.nic.in/maniuniversity.htm,ChIJs0F3Bd4lSTcR6IGY_O7XvFk,24.7522876,93.92804249999999,Indo Myanmar Road  Canchipur  Imphal  Manipur 795003  India,CmRaAAAATf3I2JbUNoIXRdcN2OmGZdsevDXkXoDGL_Ki6DoXw8tggAzP447S0rOUi7fdOP6iB0X4NbpJCX7Qg7qxU82rchH4ZYA9Xwhtny46lQQuBBiWm9kxRQnd7u5x_AnD3oY9EhCbxl0El1tiIBEGJPPkmLA1GhRpEJ8vXOnE5STiyZHBcvTjn9_8JQ,"<a href=""https://maps.google.com/maps/contrib/103766471973862812143"">Manipur University</a>"
IN,Nagaland University,http://www.nagauniv.org.in/,ChIJEXwJT0ciRjcRrNi-igxizd4,25.7247899,94.095642,Meriema  Nagaland 797004  India,CmRaAAAAhFgzFQNnPHyqoC_B4A49IMJJQyPEDWIJPMFtW4igiUyU2kzE0KvNJAk74tq49u0fzq9JDDSyqRXl8b3v6X0mftrh_0ynsX7YqpdRcxvhbQbboIFJBwLHV24vyWR3MEEhEhBYP3gV48pFp_4hL9psnsRNGhTBAXK-rPRtn60wkSTiurNCaMHaIQ,"<a href=""https://maps.google.com/maps/contrib/106681166390752276279"">notoka k</a>"
IN,"National Institute of Technology, Calicut",http://www.nitc.ac.in/,ChIJAQAAUP1CpjsRbNo7ldt3ir4,11.3215791,75.9336359,Calicut Mukkam Road  Kattangal  Kerala 673601  India,CmRaAAAAA62kodRIrfAufScYzpZW_q3RjiQg1-s5C4LVWeJfAG8fvnFDVQNuaDpoaLmRA4KgH0JRLkmRKMTgjk1wSyRRa4ul5OLRd-SaSvHKYvKen1vNc1xTDXK1Ngr9xN1och2UEhA65Pgmfi0WN1AvE6FUvPuDGhT8QLPjBzCsLwNAd5fj1Zh0Ql04sA,"<a href=""https://maps.google.com/maps/contrib/115456319099566068994"">YANAMALA VIJAY RAJ</a>"
IN,"National Museum Institute of History of Art, Conservation and Museology",http://www.nationalmuseumindia.org/nmi/index.htm,ChIJW20s2MfiDDkRd0eXDL-CFf4,28.604077,77.21161099999999,Janpath  Connaught Place  Janpath Rd  Sunehri Bagh Road Area  Motilal Nehru Marg Area  New Delhi  Delhi 110011  India,CmRaAAAA7UPyMTnCCdFL-UPio1DOSPsbxA-PU99SMLbE2dv4efdHldqU3AdUUF8XCYX8IR_Qyb_a-yp1mw1T3jME7rbuuGgJBRs_TJUfxz1J4XzAZRb9BCuxN9b-RJjb_SQckZ8SEhBdJ0809pej23ihOEH6UGLIGhQqafqDYMcmrYKiXt8IJBj1ioGUaw,"<a href=""https://maps.google.com/maps/contrib/115253985203561904362"">nitin kumar</a>"
IN,Open International University for Alternative Medicines,http://www.altmeduniversity.com/,ChIJq4RURz53AjoRNVWgH2wplAk,22.5610845,88.3508395,80  Jawaharlal Nehru Rd  Esplanade  Chandni Chawk  Bowbazar  Kolkata  West Bengal 700020  India,NA,NA
IN,Pondicherry University,http://www.pondiuni.org/,ChIJWXnloXZhUzoRul7TO_m8wvk,12.0182619,79.8568461,Pondicherry University  Chinna Kalapet  Kalapet  Puducherry 605014  India,CmRaAAAAM8ZOM77dh3qQarWjnU2aLQ5ZhRICcid__Jruv3ojWBWF7RVL2_Qj7JyhR8l73GemZV7uJaCXfAmHViZW5faZpGnGUw0C_WfdolquRRCJiChyzuD-38HLms9ugmtPf5eQEhDH5T-6T01v4GdoZDWf7IxUGhRYda64q626HsHUOCKj7kblcIxRYw,"<a href=""https://maps.google.com/maps/contrib/115548797971443430923"">Arpit Kumar</a>"
IN,Rabindra Bharati University,http://www.rabindrabharatiuniversity.net/,ChIJ0dJoyrV3AjoRgrJ68LjVBHA,22.5844542,88.3593841,No 6/4  Dwarakanath  PK Tagore St  Raja Katra  Singhi Bagan  Jorasanko  Kolkata  West Bengal 700007  India,CmRaAAAApItl8Hvm-QF4oEKMpiUMl9iggbLKeMb5gWUBJEGL8WHQE5pYufSxMup5mTgTB2uhh54n_8p-gq7pXbECV3v1mODBBUTIywbat6Twd5_Rfb84AYK1Bhhf7ZCAlWWjNdOfEhDigbmEfhzm2d6rMW768AJGGhRletf4bRj_l6BhYEGnZwcA5fuT5g,"<a href=""https://maps.google.com/maps/contrib/100446199627199943527"">一ノ瀬正彦</a>"
IN,Ranchi University,http://www.ranchiuniversity.org.in/,ChIJ94obOUzg9DkRNRydsJNhhfQ,23.3440997,85.309562,Ashok Kunj  Shyamali Colony  Doranda  Ranchi  Jharkhand 834002  India,CmRaAAAAndhEpIAbSPadLLasDT5CcGlhlwfHg89fzpzFvduooDmWNduXWXoGGB_hltfEPysBnGVMct7DCkg6-_0qHl5j7TRX4kY0DUWEOPyre8NmnZULn8BJvb9IOqISjba4L6UWEhBc6q0dQ2GJOtPeZfq8wedwGhRnTj0_lB1ebICYaC6JklZgKBr6-Q,"<a href=""https://maps.google.com/maps/contrib/112075440546940944091"">BONGER FIGHTER</a>"
IN,Sardar Vallabhai Patel University of Agriculture Amd Technology,http://www.svbpuctm.org/,ChIJKz2eX65vDDkROXUcFVN5UD8,29.0871412,77.69698489999999,Meerut  Uttar Pradesh 250110  India,CmRaAAAA75BU64Z_YiIdh85SJTqaD2Sn-PgE4VIMoVEOhWkaDoZknYdy2JPPfVu6sE4rEYS3o5IdhGWm4JkuPFXsuPijDKDEDhssMtgvcYWthRM9hBtQU565z8GTzJrHNuqDLw3VEhCT5c16_bvqAIsV8TG74GivGhSXn5ZTCQOFJKJTh275XJNQm2albg,"<a href=""https://maps.google.com/maps/contrib/103821351843284866174"">Aditya Patel</a>"
IN,"Shobhit University, Meerut",http://www.shobhituniversity.ac.in/,ChIJ2erjd7BvDDkRYIFZJ34HRwA,29.0711977,77.71226,NH 58  Modipuram  Meerut  Uttar Pradesh 250110  India,CmRaAAAA3ST2zCnNoT_Sc1-ubHz_K1QbQN5OKJNq_NnXntnQZlVmFJ5HNqKgp3sk_DYSQr8f1imQJ347VlVCDGYxSyOE8V74nJ7HzIkisfu_P6_vk1o7mYcWDKCqM2s32ban6rdhEhB7jb83QiN9Xd3dntKt-I6wGhSdPCZ-d6HqZ6AVcPzVSARhYj1AkQ,"<a href=""https://maps.google.com/maps/contrib/105723940730446631772"">Shobhit Deemed University</a>"
IN,"Sikkim Manipal University of Health, Medical and Technological Sciences",http://www.smu.edu.in/,ChIJr_Mb5QKl5jkRMccKoa9R9bo,27.3172691,88.59715469999999,5th Mile  NH 31A  Tadong  Upper Tadong  Tadong  Gangtok  Sikkim 737102  India,CmRaAAAAYFEs8RiyPiSz4tDy83mbF_Fw2BKNdGPW6jhAYOmn66r8iOQQ3nHDyk6Cy7_r0eqh8G7sOckAjfllUhBo8CeFaVtLNsPpdoEZOsYoYuDdTM0EVw2QQ-tpFHZMaq9deELQEhA7dkwCjAzokUARN4KKQlVUGhS7TZh99X5cWMiHlEWt-VcTabiqQg,"<a href=""https://maps.google.com/maps/contrib/116328275676686026745"">Good Deamon</a>"
IN,Sree Sankaracharya University of Sanskrit,http://www.ssus.ac.in/,ChIJaz9dtO4HCDsR8AiOps_C9VM,10.1704245,76.4383757,Thalayattumpilli  Kalady  Kerala 683574  India,CmRaAAAAEiDQ71rKKzxeRaQ1GpSl-zu8ePLcS8EL8P8FgfNrS0sKYwgGOrtZRUoHrxVE1LxwXNWiCo70yNMqxavCY-xYOTYKX8-52OYNZhm4DhKTCVy6so-LObEfsFHGATS7aPNGEhAQ0bHRZWfSDjbpMz3ztqrWGhRoELAJyk4lFDOEwlu_HEPWAV9YHA,"<a href=""https://maps.google.com/maps/contrib/112642310798127971113"">insta arts</a>"
IN,Sri Venkateswara University,http://svuni.ap.nic.in/,ChIJ8x1kRl-VsjsRFoBw-LXZsoc,13.6293485,79.4055672,Sri Venkateswara University  Sri Padmavati Mahila Visvavidyalayam  Tirupati  Andhra Pradesh 517502  India,CmRaAAAAdggKrvVEfRqCLkKK6N3_1R4_L4t1Dsd70-frX2TewIgrhQpyKiZ2LQB7-EzNXEBmrKiUclMoOMMsnWZk0BaJXyhgQpZvRo0Ag4NE59xVCpxA6EbFOsV7-gCHCk76SMTWEhCsyqhtuFvpSjT9mbAFErFqGhQvwr2sdfgNvp5TDtxadyEyCoPRHg,"<a href=""https://maps.google.com/maps/contrib/103869047417487151482"">Sri Venkateswara University</a>"
IN,Tamil Nadu Dr. M.G.R. Medical University,http://www.tnmmu.ac.in/,ChIJNaCBHW1nUjoR5aTx6yZ22Q4,13.0099312,80.2182114,69  Anna Salai  Rd  Guindy  Chennai  Tamil Nadu 600032  India,CmRaAAAALUSKuedNSZOHU0JkwVPtURcMdwpdD87tDBnQ-cix4HgyWBj318NxBjmCSzBHbJ9txTy8-w3wa64c65J9TiAgPBtAVbaPfq2iJrLnR9XfgxcF1tjA0Jdrkq06zagDxq1SEhAoVhyJGhtoqds9jMXKgt1rGhSIkq981hPnbLT95OnE7cVwjTyXRw,"<a href=""https://maps.google.com/maps/contrib/118231156947837776341"">The Tamil Nadu Dr. M.G.R. Medical University</a>"
IN,Thiagarajar College of Engineering,http://www.tce.edu/,ChIJTbjPmI_FADsR8kvoo_4e9Sk,9.8828581,78.0825503,Thiruparankundram  Tamil Nadu 625015  India,CmRaAAAAPCOGKwhQ2ELMr1vFGqlBS3S6R1lVzJU-tJgg9k1svI3R28mPKRvK3QsNjT190nu5yJJgZKTXReuW_vte8tzlFwDfnbzeHU4SxVxAly8zR_BN2vMgAWau0xTC8Qru4LkKEhDtf6L5BzBeAYVtTD7tj6kPGhTtQ724SojUl9ZOiCrTAmie0vB8rw,"<a href=""https://maps.google.com/maps/contrib/106922945285742170848"">Sachin Baby</a>"
IN,University of Burdwan,http://www.burdwanuniversity.ac.in/,ChIJtxDYKiQ2-DkRV9SMjJ8faQU,23.2393587,87.85219160000001,Burdwan Rajbati  Raiganj  Pairakhana  Bardhaman  West Bengal 713104  India,CmRaAAAAhajkJKPPfoG_7qaibetJDVP0_vnpmHYokXvY3OaDc_uOPgUiC3W-nD1v33ALJHKe8xo95KnaIu-wo7ejoFqJJLIW99uS-Yh7U6Vb3PolX8ngJ1oGWxqhY0S8VYnG5BOqEhAWTriGF7xN0Z0nqF4UGJDrGhSzZgAaO8lBcY_A0jVIBNTP64fs6A,"<a href=""https://maps.google.com/maps/contrib/115950632775253916880"">DRK plays</a>"
IN,University of Kashmir,http://kashmiruniversity.net/,ChIJWYbv01KE4TgR1WhvsUEfltM,34.1279625,74.8365172,Hazaratbal  Srinagar  Jammu and Kashmir 190006,CmRaAAAArVLNN3JI5KMActTp7nur8pV-BTGl6A2RVW3562OTwV2TWVinMA2JoCRIJ1syqrlwNRxnS8tb-RaRLRklJkkT7yV-6pUizkvZ9U2zMscTnk2w5blvcnxOutVMRkjksTqREhABVQuvF9xiTQNrveWCEGDhGhT4GUlw6lXt63ZDwBA3SZffagE7QA,"<a href=""https://maps.google.com/maps/contrib/106814574232237461614"">University of Kashmir</a>"
IN,University of Mysore,http://www.uni-mysore.ac.in/,ChIJ4wtbpqB6rzsRSrIghGH3d4A,12.307992,76.638921,Krishnaraja Boulevard Road  K.G Koppal  K.G Koppal  Chamrajpura  Mysuru  Karnataka 570006  India,CmRaAAAAjDScEu8Z2ewernlABQF6eg7ZnqWqYf9Vvei-Ih_uWcqBd0H26XT6pyYnYWdUS7NeYEuN4vCMi5MIShKwbwcWIY-zHt4w1OtKhdCjFlxhTxF3N-YwYgH14sqcI2zzU-07EhA0KeXR5YalMdHRgQfeELIJGhQ6qZ9yg9ATcX4MCjjqaFvTzpGPyA,"<a href=""https://maps.google.com/maps/contrib/108479945771086436981"">University Of Mysore</a>"
IN,Uttar Pradesh Technical University,http://www.uptu.ac.in/,ChIJ69ZhJ01WmTkRx0obxo5BUQQ,26.9446105,80.939996,Vistar Yojna  Sector 11  Naya Khera  Jankipuram  Lucknow  Uttar Pradesh 226031  India,CmRaAAAAk7yJM6RjQPiS7YfHIellsfdiON3cgU3NltJ4CqLXgf8NFx6-nryRMrm7NkRMiR6VaunXlKx6F7DsTiacK9G4Mt81HM35MN6yrfmYBiTjVBzeyOP98xpfySOIVW7-sMFrEhBMRUZ77FXouft4MNPyq_AwGhSMn8BXDhcjOu-xkzfntpRrQci_Mw,"<a href=""https://maps.google.com/maps/contrib/105892508236387782442"">Momin Raza</a>"
IN,Vikrama Simhapuri University,http://www.simhapuriuniv.ac.in/,ChIJyVXHHQHyTDoR0mnKL4c3tBg,14.353762,79.9227682,Sri Potti Sriramulu Nellore District  Andhra Pradesh 524320  India,CmRaAAAAwg99HpMuOwmUOMdD5XJ-Xqnf5pDN7ScBGWy_NZRRJvwH2RHFJkZ6Ir3lmQ3bB_Cpj5dOqz30gTIMoTxMv3tJAHpTUnFEhOTZpFGoW9yQo49tJk0K1cso3yW0QECTtpsjEhC8YNFWh1Vs7UURffQN5XPEGhRDHWSmCzXaUaFxCLN7RUJbD1sAdw,"<a href=""https://maps.google.com/maps/contrib/112549675104723335157"">udaya kumar Guptha</a>"
IN,West Bengal University of Technology,http://www.wbut.net/,ChIJDRqgGMd1AjoR1ZK38Sjus10,22.5924571,88.41266499999999,BF 142  BF Block  Sector 1  Bidhannagar  Kolkata  West Bengal 700064  India,CmRaAAAAwna0P0vr_7ZIV_KS-a6JHPcj-fB5YVSD_aNKoVb3-fk5zsphsVgx7wNKVoNoBIHvGUlon5Ozq6PR0CGvaFSHbrhX5W2ryfHbctuzOtSCtgNkqwUx0WpJ3dH0R3VAGK1CEhCJXCFpS17ZM8r6pCJfH0QUGhQFbtS_Wvoe_L63vaXgeWTEXEhwnQ,"<a href=""https://maps.google.com/maps/contrib/116906235971250580136"">Maulana Abul Kalam Azad University of Technology  West Bengal</a>"
